giocatore,punti_totali,tiri_liberi,due_punti,tre_punti,squadra,avversario,partita,id_gara
Di Lernia S.,4,0,2,0,Osal Novate,Ado San Benedetto Milano,T,5622
Lizza T.,3,1,1,0,Osal Novate,Ado San Benedetto Milano,T,5622
Brambilla E.,2,0,1,0,Osal Novate,Ado San Benedetto Milano,T,5622
Giugliano M.,0,0,0,0,Osal Novate,Ado San Benedetto Milano,T,5622
Brandinali M.,0,0,0,0,Osal Novate,Ado San Benedetto Milano,T,5622
Brambilla L.,7,2,1,1,Aurora Trezzo,Cbba Olimpia Cologno,C,5623
Magoga M.,7,0,2,1,Aurora Trezzo,Cbba Olimpia Cologno,C,5623
Vergine Sam.,6,0,3,0,Aurora Trezzo,Cbba Olimpia Cologno,C,5623
Rinaldi D.,6,2,2,0,Aurora Trezzo,Cbba Olimpia Cologno,C,5623
Scotti R.,6,4,1,0,Aurora Trezzo,Cbba Olimpia Cologno,C,5623
Alesso T.,2,0,1,0,Aurora Trezzo,Cbba Olimpia Cologno,C,5623
Colombo D.,2,0,1,0,Aurora Trezzo,Cbba Olimpia Cologno,C,5623
Mantegazza R.,2,0,1,0,Aurora Trezzo,Cbba Olimpia Cologno,C,5623
Corti L.,0,0,0,0,Aurora Trezzo,Cbba Olimpia Cologno,C,5623
Leoni L.,0,0,0,0,Aurora Trezzo,Cbba Olimpia Cologno,C,5623
Banzino F.,0,0,0,0,Aurora Trezzo,Cbba Olimpia Cologno,C,5623
Ghezzi S.,21,0,6,3,Pall.Carugate,Inzago Basket,C,5624
Pizzul D.,11,4,2,1,Pall.Carugate,Inzago Basket,C,5624
Paviglianiti D.,10,0,2,2,Pall.Carugate,Inzago Basket,C,5624
Bai G.,9,0,0,3,Pall.Carugate,Inzago Basket,C,5624
Spinelli M.,5,2,0,1,Pall.Carugate,Inzago Basket,C,5624
Maccagni A.,4,0,2,0,Pall.Carugate,Inzago Basket,C,5624
Tamburrini G.,3,0,0,1,Pall.Carugate,Inzago Basket,C,5624
Ragnolini M.,2,0,1,0,Pall.Carugate,Inzago Basket,C,5624
Gangi P.,1,1,0,0,Pall.Carugate,Inzago Basket,C,5624
Iacopetta L.,0,0,0,0,Pall.Carugate,Inzago Basket,C,5624
Bonfanti S.,0,0,0,0,Pall.Carugate,Inzago Basket,C,5624
Brambilla Francesco,10,1,3,1,Inzago Basket,Pall.Carugate,T,5624
Balconi Paolo,9,0,3,1,Inzago Basket,Pall.Carugate,T,5624
Galli Marco,8,3,1,1,Inzago Basket,Pall.Carugate,T,5624
Brusamolino Marco,6,4,1,0,Inzago Basket,Pall.Carugate,T,5624
Cavina Davide,5,1,2,0,Inzago Basket,Pall.Carugate,T,5624
Marcotti Luca,4,0,2,0,Inzago Basket,Pall.Carugate,T,5624
Cavalli Simone,3,0,0,1,Inzago Basket,Pall.Carugate,T,5624
Dossi Simone,3,0,0,1,Inzago Basket,Pall.Carugate,T,5624
Gorla Mattia,2,2,0,0,Inzago Basket,Pall.Carugate,T,5624
Stigliani Matteo,2,0,1,0,Inzago Basket,Pall.Carugate,T,5624
Barazzetta Giorgio,1,1,0,0,Inzago Basket,Pall.Carugate,T,5624
Ronzoni Alessandro,0,0,0,0,Inzago Basket,Pall.Carugate,T,5624
Brioschi N.,17,5,6,0,Cgb Brugherio,Cesano Seveso,C,5625
Rusconi L.,12,1,1,3,Cgb Brugherio,Cesano Seveso,C,5625
Di Tullio A.,8,8,0,0,Cgb Brugherio,Cesano Seveso,C,5625
Giuseppetti M.,8,4,2,0,Cgb Brugherio,Cesano Seveso,C,5625
Varisco L.,4,2,1,0,Cgb Brugherio,Cesano Seveso,C,5625
Dezani A.,2,0,1,0,Cgb Brugherio,Cesano Seveso,C,5625
Pizzi L.,2,0,1,0,Cgb Brugherio,Cesano Seveso,C,5625
Marci G.,2,0,1,0,Cgb Brugherio,Cesano Seveso,C,5625
Ianni A.,2,0,1,0,Cgb Brugherio,Cesano Seveso,C,5625
Marci A.,0,0,0,0,Cgb Brugherio,Cesano Seveso,C,5625
Schiavone R.,0,0,0,0,Cgb Brugherio,Cesano Seveso,C,5625
Macis M.,0,0,0,0,Cgb Brugherio,Cesano Seveso,C,5625
Bianchi E.,15,2,5,1,Cesano Seveso,Cgb Brugherio,T,5625
Valente F.,11,1,5,0,Cesano Seveso,Cgb Brugherio,T,5625
Bandini L.,9,0,3,1,Cesano Seveso,Cgb Brugherio,T,5625
Callegher R.,5,0,1,1,Cesano Seveso,Cgb Brugherio,T,5625
Montagnani G.,4,1,0,1,Cesano Seveso,Cgb Brugherio,T,5625
Pedretti F.,3,3,0,0,Cesano Seveso,Cgb Brugherio,T,5625
Rho S.,3,0,0,1,Cesano Seveso,Cgb Brugherio,T,5625
Pasolini A.,3,1,1,0,Cesano Seveso,Cgb Brugherio,T,5625
Cesana A.,1,1,0,0,Cesano Seveso,Cgb Brugherio,T,5625
Confalonieri O.,0,0,0,0,Cesano Seveso,Cgb Brugherio,T,5625
Callegher R.,12,0,6,0,Cesano Seveso,Ciesse Freebasket Milano,C,5626
Bandini L.,12,0,3,2,Cesano Seveso,Ciesse Freebasket Milano,C,5626
Pedretti F.,10,1,3,1,Cesano Seveso,Ciesse Freebasket Milano,C,5626
Valente F.,7,1,3,0,Cesano Seveso,Ciesse Freebasket Milano,C,5626
Montagnani G.,6,0,3,0,Cesano Seveso,Ciesse Freebasket Milano,C,5626
Cesana A.,3,1,1,0,Cesano Seveso,Ciesse Freebasket Milano,C,5626
Cesana L.,3,0,0,1,Cesano Seveso,Ciesse Freebasket Milano,C,5626
Confalonieri O.,3,0,0,1,Cesano Seveso,Ciesse Freebasket Milano,C,5626
Rho S.,2,0,1,0,Cesano Seveso,Ciesse Freebasket Milano,C,5626
Pasolini A.,2,0,1,0,Cesano Seveso,Ciesse Freebasket Milano,C,5626
Bianchi E.,0,0,0,0,Cesano Seveso,Ciesse Freebasket Milano,C,5626
Canciani E.,0,0,0,0,Cesano Seveso,Ciesse Freebasket Milano,C,5626
Gianelli Andrea,8,4,2,0,Ciesse Freebasket Milano,Cesano Seveso,T,5626
Lo Brutto Federico,6,0,3,0,Ciesse Freebasket Milano,Cesano Seveso,T,5626
Angst Gabriele,6,2,2,0,Ciesse Freebasket Milano,Cesano Seveso,T,5626
Barbesta Pietro,4,2,1,0,Ciesse Freebasket Milano,Cesano Seveso,T,5626
Gaeta Marco,4,0,2,0,Ciesse Freebasket Milano,Cesano Seveso,T,5626
Leuci Claudio,4,0,2,0,Ciesse Freebasket Milano,Cesano Seveso,T,5626
Sedazzari Mattia,3,3,0,0,Ciesse Freebasket Milano,Cesano Seveso,T,5626
Viganò Jacopo,3,1,1,0,Ciesse Freebasket Milano,Cesano Seveso,T,5626
Fontana Riccardo,0,0,0,0,Ciesse Freebasket Milano,Cesano Seveso,T,5626
Magnoni L.,27,4,4,5,Social Osa,Cgb Brugherio,C,5627
Baccalaro M.,17,4,2,3,Social Osa,Cgb Brugherio,C,5627
Buhaj S.,9,1,4,0,Social Osa,Cgb Brugherio,C,5627
Punturieri O.,5,3,1,0,Social Osa,Cgb Brugherio,C,5627
Sturlesi N.,2,0,1,0,Social Osa,Cgb Brugherio,C,5627
Rabacchin A.,2,0,1,0,Social Osa,Cgb Brugherio,C,5627
Gaboli S.,2,0,1,0,Social Osa,Cgb Brugherio,C,5627
Migliorata R.,2,0,1,0,Social Osa,Cgb Brugherio,C,5627
Scaletti A.,2,0,1,0,Social Osa,Cgb Brugherio,C,5627
Brioschi N.,12,1,4,1,Cgb Brugherio,Social Osa,T,5627
Varisco L.,12,0,6,0,Cgb Brugherio,Social Osa,T,5627
Ianni A.,11,1,2,2,Cgb Brugherio,Social Osa,T,5627
Di Tullio A.,8,6,1,0,Cgb Brugherio,Social Osa,T,5627
Rusconi L.,7,5,1,0,Cgb Brugherio,Social Osa,T,5627
Giuseppetti M.,6,2,2,0,Cgb Brugherio,Social Osa,T,5627
Pizzi L.,2,0,1,0,Cgb Brugherio,Social Osa,T,5627
Marci G.,2,0,1,0,Cgb Brugherio,Social Osa,T,5627
Dezani A.,1,1,0,0,Cgb Brugherio,Social Osa,T,5627
Marci A.,0,0,0,0,Cgb Brugherio,Social Osa,T,5627
Schiavone R.,0,0,0,0,Cgb Brugherio,Social Osa,T,5627
Macis M.,0,0,0,0,Cgb Brugherio,Social Osa,T,5627
Angiolini F.,12,6,3,0,Posal Sesto San Giovanni,Acli Trecella,C,5628
Fabbricotti M.,11,2,3,1,Posal Sesto San Giovanni,Acli Trecella,C,5628
Picelli P.,11,5,3,0,Posal Sesto San Giovanni,Acli Trecella,C,5628
Vailati V.,10,2,4,0,Posal Sesto San Giovanni,Acli Trecella,C,5628
Capaccioli L.,9,0,3,1,Posal Sesto San Giovanni,Acli Trecella,C,5628
Nava S.,8,0,4,0,Posal Sesto San Giovanni,Acli Trecella,C,5628
Negretto S.,4,2,1,0,Posal Sesto San Giovanni,Acli Trecella,C,5628
Vignati R.,2,0,1,0,Posal Sesto San Giovanni,Acli Trecella,C,5628
Buonaguidi N.,2,0,1,0,Posal Sesto San Giovanni,Acli Trecella,C,5628
Nava A.,2,0,1,0,Posal Sesto San Giovanni,Acli Trecella,C,5628
Marchese F.,2,0,1,0,Posal Sesto San Giovanni,Acli Trecella,C,5628
Faustini L.,0,0,0,0,Posal Sesto San Giovanni,Acli Trecella,C,5628
Bonazzoli Stefano,20,2,6,2,Acli Trecella,Posal Sesto San Giovanni,T,5628
Mandelli Giovanni,10,2,1,2,Acli Trecella,Posal Sesto San Giovanni,T,5628
Cerea Edoardo,9,0,3,1,Acli Trecella,Posal Sesto San Giovanni,T,5628
Sacchetti Andrea,7,3,2,0,Acli Trecella,Posal Sesto San Giovanni,T,5628
Omodei Cristian,4,0,2,0,Acli Trecella,Posal Sesto San Giovanni,T,5628
Cerea Filippo,3,0,0,1,Acli Trecella,Posal Sesto San Giovanni,T,5628
Bassi Andrea,2,0,1,0,Acli Trecella,Posal Sesto San Giovanni,T,5628
Costa Luca,0,0,0,0,Acli Trecella,Posal Sesto San Giovanni,T,5628
Santoro Lorenzo,0,0,0,0,Acli Trecella,Posal Sesto San Giovanni,T,5628
Caterina Alberto,0,0,0,0,Acli Trecella,Posal Sesto San Giovanni,T,5628
Castellani Davide,0,0,0,0,Acli Trecella,Posal Sesto San Giovanni,T,5628
Battaioni A.,0,0,0,0,Acli Trecella,Posal Sesto San Giovanni,T,5628
Tonani S.,17,3,4,2,Basket Ajaccio 1988,Ado San Benedetto Milano,C,5629
Polo L.,16,2,7,0,Basket Ajaccio 1988,Ado San Benedetto Milano,C,5629
Marchetti D.,8,2,3,0,Basket Ajaccio 1988,Ado San Benedetto Milano,C,5629
Fina E.,7,0,2,1,Basket Ajaccio 1988,Ado San Benedetto Milano,C,5629
Reda M.,6,6,0,0,Basket Ajaccio 1988,Ado San Benedetto Milano,C,5629
Barnini E.,6,4,1,0,Basket Ajaccio 1988,Ado San Benedetto Milano,C,5629
Bassi P.,4,2,1,0,Basket Ajaccio 1988,Ado San Benedetto Milano,C,5629
Ronzoni D.,2,0,1,0,Basket Ajaccio 1988,Ado San Benedetto Milano,C,5629
Chianura A.,1,1,0,0,Basket Ajaccio 1988,Ado San Benedetto Milano,C,5629
Moalli D.,0,0,0,0,Basket Ajaccio 1988,Ado San Benedetto Milano,C,5629
Volpin A.,0,0,0,0,Basket Ajaccio 1988,Ado San Benedetto Milano,C,5629
Tresoldi M.,14,1,2,3,Ado San Benedetto Milano,Basket Ajaccio 1988,T,5629
Perricone A.,12,0,3,2,Ado San Benedetto Milano,Basket Ajaccio 1988,T,5629
Anzalone F.,11,7,2,0,Ado San Benedetto Milano,Basket Ajaccio 1988,T,5629
Chini E.,10,2,4,0,Ado San Benedetto Milano,Basket Ajaccio 1988,T,5629
Giglio A.,9,3,0,2,Ado San Benedetto Milano,Basket Ajaccio 1988,T,5629
Digrandi S.,6,0,3,0,Ado San Benedetto Milano,Basket Ajaccio 1988,T,5629
Digrandi S.,5,1,2,0,Ado San Benedetto Milano,Basket Ajaccio 1988,T,5629
Cruickshank E.H.,4,0,2,0,Ado San Benedetto Milano,Basket Ajaccio 1988,T,5629
Ricciardi A.,3,1,1,0,Ado San Benedetto Milano,Basket Ajaccio 1988,T,5629
Giamberti G.,0,0,0,0,Ado San Benedetto Milano,Basket Ajaccio 1988,T,5629
Lilli L.,0,0,0,0,Ado San Benedetto Milano,Basket Ajaccio 1988,T,5629
Marcotti Luca,19,4,3,3,Inzago Basket,Aurora Trezzo,C,5630
Brusamolino Marco,12,2,5,0,Inzago Basket,Aurora Trezzo,C,5630
Cavalli Simone,10,0,2,2,Inzago Basket,Aurora Trezzo,C,5630
Cavina Davide,8,0,4,0,Inzago Basket,Aurora Trezzo,C,5630
Dossi Simone,6,1,1,1,Inzago Basket,Aurora Trezzo,C,5630
Gorla Mattia,6,0,3,0,Inzago Basket,Aurora Trezzo,C,5630
Balconi Paolo,3,0,0,1,Inzago Basket,Aurora Trezzo,C,5630
Galli Marco,2,0,1,0,Inzago Basket,Aurora Trezzo,C,5630
Ronzoni Alessandro,1,1,0,0,Inzago Basket,Aurora Trezzo,C,5630
Barazzetta Giorgio,0,0,0,0,Inzago Basket,Aurora Trezzo,C,5630
Stigliani Matteo,0,0,0,0,Inzago Basket,Aurora Trezzo,C,5630
Rinaldi D.,7,3,2,0,Aurora Trezzo,Inzago Basket,T,5630
Leoni L.,7,5,1,0,Aurora Trezzo,Inzago Basket,T,5630
Scotti R.,6,0,3,0,Aurora Trezzo,Inzago Basket,T,5630
Alesso T.,6,0,3,0,Aurora Trezzo,Inzago Basket,T,5630
Magoga M.,6,2,2,0,Aurora Trezzo,Inzago Basket,T,5630
Brambilla L.,5,0,1,1,Aurora Trezzo,Inzago Basket,T,5630
Testini N.,5,0,1,1,Aurora Trezzo,Inzago Basket,T,5630
Colombo D.,2,2,0,0,Aurora Trezzo,Inzago Basket,T,5630
Vergine Sam.,0,0,0,0,Aurora Trezzo,Inzago Basket,T,5630
Corti L.,0,0,0,0,Aurora Trezzo,Inzago Basket,T,5630
Quadri T.,0,0,0,0,Aurora Trezzo,Inzago Basket,T,5630
Mantegazza R.,0,0,0,0,Aurora Trezzo,Inzago Basket,T,5630
Vassallo D.,20,2,6,2,Osal Novate,Azzurri Niguardese,C,5631
Petruzzi F.,8,2,0,2,Osal Novate,Azzurri Niguardese,C,5631
Martinez A.,5,1,2,0,Osal Novate,Azzurri Niguardese,C,5631
Corain C.,4,2,1,0,Osal Novate,Azzurri Niguardese,C,5631
Dell'Acqua F.,3,0,0,1,Osal Novate,Azzurri Niguardese,C,5631
Lizza T.,2,0,1,0,Osal Novate,Azzurri Niguardese,C,5631
Giugliano M.,0,0,0,0,Osal Novate,Azzurri Niguardese,C,5631
Ossoli T,0,0,0,0,Osal Novate,Azzurri Niguardese,C,5631
Di Lernia S.,0,0,0,0,Osal Novate,Azzurri Niguardese,C,5631
Brambilla E.,0,0,0,0,Osal Novate,Azzurri Niguardese,C,5631
Brandinali M.,0,0,0,0,Osal Novate,Azzurri Niguardese,C,5631
Vassallo M.,0,0,0,0,Osal Novate,Azzurri Niguardese,C,5631
Marini /,15,0,6,1,Azzurri Niguardese,Osal Novate,T,5631
Morosini /,14,2,6,0,Azzurri Niguardese,Osal Novate,T,5631
Tortoreto /,13,0,5,1,Azzurri Niguardese,Osal Novate,T,5631
Mantovani /,11,0,4,1,Azzurri Niguardese,Osal Novate,T,5631
De Marchi /,8,0,1,2,Azzurri Niguardese,Osal Novate,T,5631
Donghi /,5,1,2,0,Azzurri Niguardese,Osal Novate,T,5631
Bevivino /,4,0,2,0,Azzurri Niguardese,Osal Novate,T,5631
Mauri /,4,0,2,0,Azzurri Niguardese,Osal Novate,T,5631
Polio /,2,0,1,0,Azzurri Niguardese,Osal Novate,T,5631
Di Natale G.,2,0,1,0,Azzurri Niguardese,Osal Novate,T,5631
Donghi M.,19,6,5,1,Basket San Rocco 2013 Seregno,Cbba Olimpia Cologno,C,5632
Schiatti F.,13,1,3,2,Basket San Rocco 2013 Seregno,Cbba Olimpia Cologno,C,5632
Capelli G.,12,4,1,2,Basket San Rocco 2013 Seregno,Cbba Olimpia Cologno,C,5632
Scaffidi M.,7,0,2,1,Basket San Rocco 2013 Seregno,Cbba Olimpia Cologno,C,5632
Pandolfi A.,6,0,3,0,Basket San Rocco 2013 Seregno,Cbba Olimpia Cologno,C,5632
Carota A.,4,0,2,0,Basket San Rocco 2013 Seregno,Cbba Olimpia Cologno,C,5632
Arienti A.,4,1,0,1,Basket San Rocco 2013 Seregno,Cbba Olimpia Cologno,C,5632
Tosetti R.,3,1,1,0,Basket San Rocco 2013 Seregno,Cbba Olimpia Cologno,C,5632
Astuni M.,2,0,1,0,Basket San Rocco 2013 Seregno,Cbba Olimpia Cologno,C,5632
Di Caccamo A.,2,0,1,0,Basket San Rocco 2013 Seregno,Cbba Olimpia Cologno,C,5632
Currà A.,0,0,0,0,Basket San Rocco 2013 Seregno,Cbba Olimpia Cologno,C,5632
Buzzi F.,0,0,0,0,Basket San Rocco 2013 Seregno,Cbba Olimpia Cologno,C,5632
Bonazzoli Stefano,15,4,4,1,Acli Trecella,Osal Novate,C,5633
Mandelli Giovanni,13,4,3,1,Acli Trecella,Osal Novate,C,5633
Bassi Andrea,12,1,4,1,Acli Trecella,Osal Novate,C,5633
Cerea Edoardo,12,2,5,0,Acli Trecella,Osal Novate,C,5633
Costa Luca,11,2,3,1,Acli Trecella,Osal Novate,C,5633
Sacchetti Andrea,10,2,4,0,Acli Trecella,Osal Novate,C,5633
Santoro Lorenzo,8,0,1,2,Acli Trecella,Osal Novate,C,5633
Ughi L.,7,2,1,1,Acli Trecella,Osal Novate,C,5633
Omodei Cristian,6,0,3,0,Acli Trecella,Osal Novate,C,5633
Brambilla L.,3,1,1,0,Acli Trecella,Osal Novate,C,5633
Caterina Alberto,2,0,1,0,Acli Trecella,Osal Novate,C,5633
Biffi M.,2,0,1,0,Acli Trecella,Osal Novate,C,5633
Martinez A.,12,2,2,2,Osal Novate,Acli Trecella,T,5633
Ossoli T,9,0,3,1,Osal Novate,Acli Trecella,T,5633
Di Lernia F.,9,0,3,1,Osal Novate,Acli Trecella,T,5633
Lizza T.,2,0,1,0,Osal Novate,Acli Trecella,T,5633
Giugliano M.,2,0,1,0,Osal Novate,Acli Trecella,T,5633
Di Lernia S.,2,2,0,0,Osal Novate,Acli Trecella,T,5633
Vassallo D.,2,0,1,0,Osal Novate,Acli Trecella,T,5633
Brambilla E.,2,0,1,0,Osal Novate,Acli Trecella,T,5633
Brandinali M.,2,0,1,0,Osal Novate,Acli Trecella,T,5633
Vassallo M.,0,0,0,0,Osal Novate,Acli Trecella,T,5633
Di Tullio A.,13,11,1,0,Cgb Brugherio,Basket Ajaccio 1988,C,5634
Rusconi L.,13,0,2,3,Cgb Brugherio,Basket Ajaccio 1988,C,5634
Varisco L.,13,5,1,2,Cgb Brugherio,Basket Ajaccio 1988,C,5634
Giuseppetti M.,12,3,3,1,Cgb Brugherio,Basket Ajaccio 1988,C,5634
Brioschi N.,6,4,1,0,Cgb Brugherio,Basket Ajaccio 1988,C,5634
Terrana L.,3,3,0,0,Cgb Brugherio,Basket Ajaccio 1988,C,5634
Pizzi L.,2,0,1,0,Cgb Brugherio,Basket Ajaccio 1988,C,5634
Dezani A.,0,0,0,0,Cgb Brugherio,Basket Ajaccio 1988,C,5634
Marci A.,0,0,0,0,Cgb Brugherio,Basket Ajaccio 1988,C,5634
Marci G.,0,0,0,0,Cgb Brugherio,Basket Ajaccio 1988,C,5634
Schiavone R.,0,0,0,0,Cgb Brugherio,Basket Ajaccio 1988,C,5634
Sangalli A.,0,0,0,0,Cgb Brugherio,Basket Ajaccio 1988,C,5634
Moalli D.,21,2,8,1,Basket Ajaccio 1988,Cgb Brugherio,T,5634
Reda M.,8,2,3,0,Basket Ajaccio 1988,Cgb Brugherio,T,5634
Bassi P.,7,1,3,0,Basket Ajaccio 1988,Cgb Brugherio,T,5634
Tonani S.,6,2,2,0,Basket Ajaccio 1988,Cgb Brugherio,T,5634
Chianura A.,5,1,2,0,Basket Ajaccio 1988,Cgb Brugherio,T,5634
Bernardello N.,2,0,1,0,Basket Ajaccio 1988,Cgb Brugherio,T,5634
Fina E.,2,0,1,0,Basket Ajaccio 1988,Cgb Brugherio,T,5634
Barnini E.,2,0,1,0,Basket Ajaccio 1988,Cgb Brugherio,T,5634
Mariani M.,1,1,0,0,Basket Ajaccio 1988,Cgb Brugherio,T,5634
Passante A.,1,1,0,0,Basket Ajaccio 1988,Cgb Brugherio,T,5634
Ronzoni D.,0,0,0,0,Basket Ajaccio 1988,Cgb Brugherio,T,5634
Moraja A.,0,0,0,0,Basket Ajaccio 1988,Cgb Brugherio,T,5634
Magoga M.,17,2,3,3,Aurora Trezzo,Social Osa,C,5635
Sancini T.,11,3,4,0,Aurora Trezzo,Social Osa,C,5635
Rinaldi D.,9,1,4,0,Aurora Trezzo,Social Osa,C,5635
Testini N.,8,0,1,2,Aurora Trezzo,Social Osa,C,5635
Scotti R.,7,1,3,0,Aurora Trezzo,Social Osa,C,5635
Alesso T.,6,0,3,0,Aurora Trezzo,Social Osa,C,5635
Vergine Sam.,5,0,1,1,Aurora Trezzo,Social Osa,C,5635
Brambilla L.,3,1,1,0,Aurora Trezzo,Social Osa,C,5635
Mantegazza R.,2,0,1,0,Aurora Trezzo,Social Osa,C,5635
Quadri T.,0,0,0,0,Aurora Trezzo,Social Osa,C,5635
Leoni L.,0,0,0,0,Aurora Trezzo,Social Osa,C,5635
Banzino F.,0,0,0,0,Aurora Trezzo,Social Osa,C,5635
Buhaj S.,20,8,6,0,Social Osa,Aurora Trezzo,T,5635
Punturieri O.,15,2,5,1,Social Osa,Aurora Trezzo,T,5635
Magnoni L.,12,0,3,2,Social Osa,Aurora Trezzo,T,5635
Gaboli S.,9,2,2,1,Social Osa,Aurora Trezzo,T,5635
Carlone M.,8,4,2,0,Social Osa,Aurora Trezzo,T,5635
Iaretti N.,8,0,4,0,Social Osa,Aurora Trezzo,T,5635
Pedretti F.,15,5,5,0,Cesano Seveso,Cbba Olimpia Cologno,T,5636
Bianchi E.,14,2,3,2,Cesano Seveso,Cbba Olimpia Cologno,T,5636
Callegher R.,8,0,4,0,Cesano Seveso,Cbba Olimpia Cologno,T,5636
Rho S.,5,2,0,1,Cesano Seveso,Cbba Olimpia Cologno,T,5636
Cesana L.,5,0,1,1,Cesano Seveso,Cbba Olimpia Cologno,T,5636
Cesana A.,4,0,2,0,Cesano Seveso,Cbba Olimpia Cologno,T,5636
Gianotti D.,2,0,1,0,Cesano Seveso,Cbba Olimpia Cologno,T,5636
Pasolini A.,2,2,0,0,Cesano Seveso,Cbba Olimpia Cologno,T,5636
Confalonieri O.,2,0,1,0,Cesano Seveso,Cbba Olimpia Cologno,T,5636
Valente F.,0,0,0,0,Cesano Seveso,Cbba Olimpia Cologno,T,5636
Montagnani G.,0,0,0,0,Cesano Seveso,Cbba Olimpia Cologno,T,5636
Donghi M.,15,4,4,1,Basket San Rocco 2013 Seregno,Pall.Carugate,C,5637
Carota A.,10,0,5,0,Basket San Rocco 2013 Seregno,Pall.Carugate,C,5637
Pandolfi A.,9,1,4,0,Basket San Rocco 2013 Seregno,Pall.Carugate,C,5637
Scaffidi M.,7,2,1,1,Basket San Rocco 2013 Seregno,Pall.Carugate,C,5637
Astuni M.,6,4,1,0,Basket San Rocco 2013 Seregno,Pall.Carugate,C,5637
Schiatti F.,4,0,2,0,Basket San Rocco 2013 Seregno,Pall.Carugate,C,5637
Arienti A.,4,2,1,0,Basket San Rocco 2013 Seregno,Pall.Carugate,C,5637
Capelli G.,3,0,0,1,Basket San Rocco 2013 Seregno,Pall.Carugate,C,5637
Di Caccamo A.,2,0,1,0,Basket San Rocco 2013 Seregno,Pall.Carugate,C,5637
Tosetti R.,0,0,0,0,Basket San Rocco 2013 Seregno,Pall.Carugate,C,5637
Currà A.,0,0,0,0,Basket San Rocco 2013 Seregno,Pall.Carugate,C,5637
Giacalone F.,0,0,0,0,Basket San Rocco 2013 Seregno,Pall.Carugate,C,5637
Ragnolini M.,16,0,5,2,Pall.Carugate,Basket San Rocco 2013 Seregno,T,5637
Ghezzi S.,13,1,6,0,Pall.Carugate,Basket San Rocco 2013 Seregno,T,5637
Bai G.,13,1,0,4,Pall.Carugate,Basket San Rocco 2013 Seregno,T,5637
Spinelli M.,10,5,1,1,Pall.Carugate,Basket San Rocco 2013 Seregno,T,5637
Maccagni A.,10,2,4,0,Pall.Carugate,Basket San Rocco 2013 Seregno,T,5637
Beltrame L.,7,2,1,1,Pall.Carugate,Basket San Rocco 2013 Seregno,T,5637
Bonfanti S.,5,0,1,1,Pall.Carugate,Basket San Rocco 2013 Seregno,T,5637
Gangi P.,5,0,1,1,Pall.Carugate,Basket San Rocco 2013 Seregno,T,5637
Pizzul D.,2,0,1,0,Pall.Carugate,Basket San Rocco 2013 Seregno,T,5637
Paviglianiti D.,2,0,1,0,Pall.Carugate,Basket San Rocco 2013 Seregno,T,5637
Iacopetta L.,0,0,0,0,Pall.Carugate,Basket San Rocco 2013 Seregno,T,5637
Tamburrini G.,0,0,0,0,Pall.Carugate,Basket San Rocco 2013 Seregno,T,5637
Marini /,13,3,5,0,Azzurri Niguardese,Posal Sesto San Giovanni,C,5638
Mantovani /,11,0,4,1,Azzurri Niguardese,Posal Sesto San Giovanni,C,5638
Panfili /,8,0,1,2,Azzurri Niguardese,Posal Sesto San Giovanni,C,5638
Morosini /,8,1,2,1,Azzurri Niguardese,Posal Sesto San Giovanni,C,5638
Donghi /,7,1,3,0,Azzurri Niguardese,Posal Sesto San Giovanni,C,5638
Causin /,4,0,2,0,Azzurri Niguardese,Posal Sesto San Giovanni,C,5638
Stilinovic /,3,1,1,0,Azzurri Niguardese,Posal Sesto San Giovanni,C,5638
Polio /,3,0,0,1,Azzurri Niguardese,Posal Sesto San Giovanni,C,5638
De Marchi /,0,0,0,0,Azzurri Niguardese,Posal Sesto San Giovanni,C,5638
Bevivino /,0,0,0,0,Azzurri Niguardese,Posal Sesto San Giovanni,C,5638
Savioli /,0,0,0,0,Azzurri Niguardese,Posal Sesto San Giovanni,C,5638
Mauri /,0,0,0,0,Azzurri Niguardese,Posal Sesto San Giovanni,C,5638
Vailati V.,16,0,8,0,Posal Sesto San Giovanni,Azzurri Niguardese,T,5638
Vignati R.,11,1,5,0,Posal Sesto San Giovanni,Azzurri Niguardese,T,5638
Nava S.,7,3,2,0,Posal Sesto San Giovanni,Azzurri Niguardese,T,5638
Marchese F.,7,1,0,2,Posal Sesto San Giovanni,Azzurri Niguardese,T,5638
Buonaguidi N.,5,3,1,0,Posal Sesto San Giovanni,Azzurri Niguardese,T,5638
Angiolini F.,4,0,2,0,Posal Sesto San Giovanni,Azzurri Niguardese,T,5638
Nava A.,4,2,1,0,Posal Sesto San Giovanni,Azzurri Niguardese,T,5638
Negretto S.,3,1,1,0,Posal Sesto San Giovanni,Azzurri Niguardese,T,5638
Capaccioli L.,2,0,1,0,Posal Sesto San Giovanni,Azzurri Niguardese,T,5638
Faustini L.,0,0,0,0,Posal Sesto San Giovanni,Azzurri Niguardese,T,5638
Leuci Claudio,14,2,6,0,Ciesse Freebasket Milano,Inzago Basket,C,5639
Gaeta Marco,11,3,4,0,Ciesse Freebasket Milano,Inzago Basket,C,5639
Lo Brutto Federico,11,1,5,0,Ciesse Freebasket Milano,Inzago Basket,C,5639
Ferracin Fabio,7,1,3,0,Ciesse Freebasket Milano,Inzago Basket,C,5639
Viganò Jacopo,5,3,1,0,Ciesse Freebasket Milano,Inzago Basket,C,5639
